"","Gemeinde","Zulassungsjahr","Postleitzahl","Laengengrad","Breitengrad","Anzahl_betroffen_Jahr"
"20122","OBERNDORF A.LECH","2010","86698",10.867317,48.672063,3
"20123","OBERNDORF A.LECH","2011","86698",10.867317,48.672063,1
"20124","OBERNDORF A.LECH","2012","86698",10.867317,48.672063,1
"20125","OBERNDORF A.LECH","2013","86698",10.867317,48.672063,3
"20126","OBERNDORF A.LECH","2014","86698",10.867317,48.672063,1
"20127","OBERNDORF A.LECH","2016","86698",10.867317,48.672063,1
"20128","OBERNDORF1","2010","67821",7.809978,49.710168,3
"20129","OBERNDORF1","2011","67821",7.809978,49.710168,2
"20130","OBERNDORF1","2012","67821",7.809978,49.710168,1
"20131","OBERNDORF1","2013","67821",7.809978,49.710168,1
"20132","OBERNDORF1","2014","67821",7.809978,49.710168,2
"20133","OBERNHEIM","2009","72364",8.861492,48.162516,1
"20134","OBERNHEIM","2010","72364",8.861492,48.162516,2
"20135","OBERNHEIM","2012","72364",8.861492,48.162516,4
"20136","OBERNHEIM","2013","72364",8.861492,48.162516,1
"20137","OBERNHEIM","2014","72364",8.861492,48.162516,2
"20138","OBERNHEIM","2015","72364",8.861492,48.162516,1
"20139","OBERNHEIM","2016","72364",8.861492,48.162516,1
"20140","OBERNHOLZ","2015","29386",10.581937,52.7545,1
"20141","OBERNHOLZ","2016","29386",10.581937,52.7545,1
"20142","OBEROSTENDORF","2009","86869",10.741766,47.942458,2
"20143","OBEROSTENDORF","2010","86869",10.741766,47.942458,2
"20144","OBEROSTENDORF","2011","86869",10.741766,47.942458,1
"20145","OBEROSTENDORF","2013","86869",10.741766,47.942458,1
"20146","OBEROSTENDORF","2015","86869",10.741766,47.942458,1
"20147","OBEROSTENDORF","2016","86869",10.741766,47.942458,1
"20148","OBEROTTERBACH","2010","76889",7.970507,49.069276,1
"20149","OBEROTTERBACH","2011","76889",7.970507,49.069276,3
"20150","OBEROTTERBACH","2012","76889",7.970507,49.069276,1
"20151","OBEROTTERBACH","2013","76889",7.970507,49.069276,5
"20152","OBEROTTERBACH","2014","76889",7.970507,49.069276,2
"20153","OBEROTTERBACH","2016","76889",7.970507,49.069276,2
"20154","OBEROTTMARSHAUSEN","2009","86507",10.85721,48.238311,1
"20155","OBEROTTMARSHAUSEN","2011","86507",10.85721,48.238311,2
"20156","OBEROTTMARSHAUSEN","2012","86507",10.85721,48.238311,1
"20157","OBEROTTMARSHAUSEN","2013","86507",10.85721,48.238311,1
"20158","OBEROTTMARSHAUSEN","2014","86507",10.85721,48.238311,1
"20159","OBEROTTMARSHAUSEN","2015","86507",10.85721,48.238311,2
"20160","OBERPFRAMMERN","2009","85667",11.813087,48.021679,1
"20161","OBERPFRAMMERN","2010","85667",11.813087,48.021679,1
"20162","OBERPFRAMMERN","2011","85667",11.813087,48.021679,2
"20163","OBERPFRAMMERN","2014","85667",11.813087,48.021679,1
"20164","OBERPFRAMMERN","2016","85667",11.813087,48.021679,2
"20165","OBERPLEICHFELD","2009","97241",10.084387,49.878343,1
"20166","OBERPLEICHFELD","2011","97241",10.084387,49.878343,1
"20167","OBERPLEICHFELD","2012","97241",10.084387,49.878343,2
"20168","OBERPLEICHFELD","2015","97241",10.084387,49.878343,1
"20169","OBERPLEICHFELD","2016","97241",10.084387,49.878343,2
"20170","OBERPOERING","2010","94562",12.825482,48.702125,1
"20171","OBERPOERING","2011","94562",12.825482,48.702125,3
"20172","OBERPOERING","2012","94562",12.825482,48.702125,1
"20173","OBERPOERING","2013","94562",12.825482,48.702125,1
"20174","OBERPOERING","2014","94562",12.825482,48.702125,1
"20175","OBERPOERING","2015","94562",12.825482,48.702125,2
"20176","OBERPOERING","2016","94562",12.825482,48.702125,1
"20177","OBERREICHENBACH","2009","75394",8.661125,48.734376,5
"20178","OBERREICHENBACH","2011","75394",8.661125,48.734376,4
"20179","OBERREICHENBACH","2012","75394",8.661125,48.734376,2
"20180","OBERREICHENBACH","2013","75394",8.661125,48.734376,2
"20181","OBERREICHENBACH","2015","75394",8.661125,48.734376,1
"20182","OBERREICHENBACH","2016","75394",8.661125,48.734376,2
"20183","OBERREICHENBACH1","2011","91097",10.769904,49.589955,2
"20184","OBERREICHENBACH1","2012","91097",10.769904,49.589955,3
"20185","OBERREICHENBACH1","2013","91097",10.769904,49.589955,2
"20186","OBERREICHENBACH1","2014","91097",10.769904,49.589955,4
"20187","OBERREICHENBACH1","2015","91097",10.769904,49.589955,2
"20188","OBERREUTE","2011","88179",9.944133,47.564533,3
"20189","OBERREUTE","2015","88179",9.944133,47.564533,1
"20190","OBERREUTE","2016","88179",9.944133,47.564533,2
"20191","OBERRIED","2009","79254",7.945766,47.932544,1
"20192","OBERRIED","2010","79254",7.945766,47.932544,1
"20193","OBERRIED","2014","79254",7.945766,47.932544,3
"20194","OBERRIED","2015","79254",7.945766,47.932544,4
"20195","OBERRIED","2016","79254",7.945766,47.932544,3
"20196","OBERRIEDEN","2009","87769",10.427632,48.086861,1
"20197","OBERRIEDEN","2011","87769",10.427632,48.086861,1
"20198","OBERRIEDEN","2012","87769",10.427632,48.086861,1
"20199","OBERRIEDEN","2013","87769",10.427632,48.086861,3
"20200","OBERRIEDEN","2014","87769",10.427632,48.086861,1
"20201","OBERRIEDEN","2015","87769",10.427632,48.086861,2
"20202","OBERRIEDEN","2016","87769",10.427632,48.086861,1
"20203","OBERROT","2009","74420",9.66391,49.013928,2
"20204","OBERROT","2010","74420",9.66391,49.013928,1
"20205","OBERROT","2011","74420",9.66391,49.013928,5
"20206","OBERROT","2012","74420",9.66391,49.013928,2
"20207","OBERROT","2013","74420",9.66391,49.013928,1
"20208","OBERROT","2014","74420",9.66391,49.013928,3
"20209","OBERROT","2015","74420",9.66391,49.013928,3
"20210","OBERROT","2016","74420",9.66391,49.013928,3
"20211","OBERROTH","2013","89294",10.19101,48.173533,1
"20212","OBERROTH","2014","89294",10.19101,48.173533,2
"20213","OBERROTH","2015","89294",10.19101,48.173533,1
"20214","OBERSCHLEISSHEIM","2009","85764",11.551194,48.250998,4
"20215","OBERSCHLEISSHEIM","2010","85764",11.551194,48.250998,6
"20216","OBERSCHLEISSHEIM","2011","85764",11.551194,48.250998,12
"20217","OBERSCHLEISSHEIM","2012","85764",11.551194,48.250998,10
"20218","OBERSCHLEISSHEIM","2013","85764",11.551194,48.250998,14
"20219","OBERSCHLEISSHEIM","2014","85764",11.551194,48.250998,9
"20220","OBERSCHLEISSHEIM","2015","85764",11.551194,48.250998,6
"20221","OBERSCHLEISSHEIM","2016","85764",11.551194,48.250998,12
"20222","OBERSCHNEIDING","2009","94363",12.642453,48.796503,1
"20223","OBERSCHNEIDING","2010","94363",12.642453,48.796503,1
"20224","OBERSCHNEIDING","2011","94363",12.642453,48.796503,5
"20225","OBERSCHNEIDING","2012","94363",12.642453,48.796503,2
"20226","OBERSCHNEIDING","2013","94363",12.642453,48.796503,1
"20227","OBERSCHNEIDING","2014","94363",12.642453,48.796503,2
"20228","OBERSCHNEIDING","2015","94363",12.642453,48.796503,4
"20229","OBERSCHNEIDING","2016","94363",12.642453,48.796503,1
"20230","OBERSCHOENA","2009","09600",13.250121,50.900838,5
"20231","OBERSCHOENA","2010","09600",13.250121,50.900838,4
"20232","OBERSCHOENA","2011","09600",13.250121,50.900838,5
"20233","OBERSCHOENA","2012","09600",13.250121,50.900838,8
"20234","OBERSCHOENA","2014","09600",13.250121,50.900838,4
"20235","OBERSCHOENA","2016","09600",13.250121,50.900838,1
"20236","OBERSCHOENAU, KURORT","2011","98587",10.611463,50.715445,1
"20237","OBERSCHOENEGG","2009","87770",10.299785,48.107199,1
"20238","OBERSCHOENEGG","2011","87770",10.299785,48.107199,5
"20239","OBERSCHOENEGG","2014","87770",10.299785,48.107199,2
"20240","OBERSCHOENEGG","2015","87770",10.299785,48.107199,1
"20241","OBERSCHWEINBACH","2009","82294",11.158268,48.241192,3
"20242","OBERSCHWEINBACH","2011","82294",11.158268,48.241192,3
"20243","OBERSCHWEINBACH","2013","82294",11.158268,48.241192,1
"20244","OBERSCHWEINBACH","2014","82294",11.158268,48.241192,3
"20245","OBERSCHWEINBACH","2015","82294",11.158268,48.241192,1
"20246","OBERSCHWEINBACH","2016","82294",11.158268,48.241192,1
"20247","OBERSOECHERING","2009","82395",11.220229,47.735505,1
"20248","OBERSOECHERING","2011","82395",11.220229,47.735505,1
"20249","OBERSOECHERING","2012","82395",11.220229,47.735505,1
"20250","OBERSOECHERING","2013","82395",11.220229,47.735505,1
"20251","OBERSOECHERING","2016","82395",11.220229,47.735505,1
"20252","OBERSONTHEIM","2009","74423",9.89935,49.057122,2
"20253","OBERSONTHEIM","2010","74423",9.89935,49.057122,3
"20254","OBERSONTHEIM","2011","74423",9.89935,49.057122,5
"20255","OBERSONTHEIM","2012","74423",9.89935,49.057122,3
"20256","OBERSONTHEIM","2014","74423",9.89935,49.057122,6
"20257","OBERSONTHEIM","2015","74423",9.89935,49.057122,6
"20258","OBERSONTHEIM","2016","74423",9.89935,49.057122,8
"20259","OBERSTADION","2010","89613",9.691361,48.186931,1
"20260","OBERSTADION","2012","89613",9.691361,48.186931,2
"20261","OBERSTADION","2013","89613",9.691361,48.186931,1
"20262","OBERSTADION","2015","89613",9.691361,48.186931,1
"20263","OBERSTADION","2016","89613",9.691361,48.186931,3
"20264","OBERSTREU","2009","97640",10.286933,50.402879,2
"20265","OBERSTREU","2011","97640",10.286933,50.402879,3
"20266","OBERSTREU","2013","97640",10.286933,50.402879,3
"20267","OBERSTREU","2014","97640",10.286933,50.402879,4
"20268","OBERSUESSBACH","2009","84101",11.944102,48.609888,1
"20269","OBERSUESSBACH","2010","84101",11.944102,48.609888,2
"20270","OBERSUESSBACH","2011","84101",11.944102,48.609888,3
"20271","OBERSUESSBACH","2012","84101",11.944102,48.609888,1
"20272","OBERSUESSBACH","2013","84101",11.944102,48.609888,2
"20273","OBERSUESSBACH","2014","84101",11.944102,48.609888,3
"20274","OBERSUESSBACH","2015","84101",11.944102,48.609888,3
"20275","OBERSUESSBACH","2016","84101",11.944102,48.609888,1
"20276","OBERTAUFKIRCHEN","2010","84419",12.279353,48.261515,1
"20277","OBERTAUFKIRCHEN","2011","84419",12.279353,48.261515,1
"20278","OBERTAUFKIRCHEN","2012","84419",12.279353,48.261515,3
"20279","OBERTAUFKIRCHEN","2013","84419",12.279353,48.261515,1
"20280","OBERTAUFKIRCHEN","2014","84419",12.279353,48.261515,2
"20281","OBERTAUFKIRCHEN","2015","84419",12.279353,48.261515,1
"20282","OBERTAUFKIRCHEN","2016","84419",12.279353,48.261515,4
"20283","OBERTEURINGEN","2009","88094",9.471967,47.725477,5
"20284","OBERTEURINGEN","2010","88094",9.471967,47.725477,6
"20285","OBERTEURINGEN","2011","88094",9.471967,47.725477,4
"20286","OBERTEURINGEN","2012","88094",9.471967,47.725477,7
"20287","OBERTEURINGEN","2013","88094",9.471967,47.725477,6
"20288","OBERTEURINGEN","2014","88094",9.471967,47.725477,5
"20289","OBERTEURINGEN","2015","88094",9.471967,47.725477,8
"20290","OBERTEURINGEN","2016","88094",9.471967,47.725477,7
"20291","OBERTHAL","2009","66649",7.089249,49.511195,6
"20292","OBERTHAL","2010","66649",7.089249,49.511195,6
"20293","OBERTHAL","2011","66649",7.089249,49.511195,7
"20294","OBERTHAL","2012","66649",7.089249,49.511195,3
"20295","OBERTHAL","2013","66649",7.089249,49.511195,7
"20296","OBERTHAL","2014","66649",7.089249,49.511195,6
"20297","OBERTHAL","2015","66649",7.089249,49.511195,4
"20298","OBERTHAL","2016","66649",7.089249,49.511195,4
"20299","OBERTRAUBLING","2009","93083",12.165778,48.966317,5
"20300","OBERTRAUBLING","2010","93083",12.165778,48.966317,5
"20301","OBERTRAUBLING","2011","93083",12.165778,48.966317,9
"20302","OBERTRAUBLING","2012","93083",12.165778,48.966317,4
"20303","OBERTRAUBLING","2013","93083",12.165778,48.966317,8
"20304","OBERTRAUBLING","2014","93083",12.165778,48.966317,15
"20305","OBERTRAUBLING","2015","93083",12.165778,48.966317,3
"20306","OBERTRAUBLING","2016","93083",12.165778,48.966317,11
"20307","OBERTRUBACH","2010","91286",11.349238,49.695052,2
"20308","OBERTRUBACH","2011","91286",11.349238,49.695052,1
"20309","OBERTRUBACH","2013","91286",11.349238,49.695052,1
"20310","OBERTSHAUSEN","2009","63179",8.848662,50.072108,31
"20311","OBERTSHAUSEN","2010","63179",8.848662,50.072108,15
"20312","OBERTSHAUSEN","2011","63179",8.848662,50.072108,18
"20313","OBERTSHAUSEN","2012","63179",8.848662,50.072108,26
"20314","OBERTSHAUSEN","2013","63179",8.848662,50.072108,24
"20315","OBERTSHAUSEN","2014","63179",8.848662,50.072108,24
"20316","OBERTSHAUSEN","2015","63179",8.848662,50.072108,15
"20317","OBERTSHAUSEN","2016","63179",8.848662,50.072108,25
"20318","OBERUCKERSEE","2009","17291",13.840199,53.217306,1
"20319","OBERUCKERSEE","2011","17291",13.840199,53.217306,2
"20320","OBERUCKERSEE","2012","17291",13.840199,53.217306,2
"20321","OBERUCKERSEE","2013","17291",13.840199,53.217306,1
"20322","OBERUCKERSEE","2014","17291",13.840199,53.217306,1
"20323","OBERUCKERSEE","2016","17291",13.840199,53.217306,1
"20324","OBERWESER","2009","34399",9.549904,51.598795,6
"20325","OBERWESER","2010","34399",9.549904,51.598795,3
"20326","OBERWESER","2011","34399",9.549904,51.598795,3
"20327","OBERWESER","2012","34399",9.549904,51.598795,2
"20328","OBERWESER","2013","34399",9.549904,51.598795,2
"20329","OBERWESER","2014","34399",9.549904,51.598795,5
"20330","OBERWESER","2015","34399",9.549904,51.598795,1
"20331","OBERWESER","2016","34399",9.549904,51.598795,3
"20332","OBERWIERA","2010","08396",12.536763,50.892077,1
"20333","OBERWIERA","2012","08396",12.536763,50.892077,1
"20334","OBERWIERA","2016","08396",12.536763,50.892077,1
"20335","OBERWIESENTHAL, KURORT","2009","09484",12.969165,50.419392,3
"20336","OBERWIESENTHAL, KURORT","2013","09484",12.969165,50.419392,3
"20337","OBERWIESENTHAL, KURORT","2016","09484",12.969165,50.419392,2
"20338","OBERWOLFACH","2012","77709",8.216772,48.317073,1
"20339","OBERWOLFACH","2013","77709",8.216772,48.317073,1
"20340","OBERWOLFACH","2014","77709",8.216772,48.317073,2
"20341","OBERWOLFACH","2015","77709",8.216772,48.317073,1
"20342","OBERWOLFACH","2016","77709",8.216772,48.317073,1
"20343","OBERZISSEN","2009","56651",7.199295,50.453292,1
"20344","OBERZISSEN","2010","56651",7.199295,50.453292,2
"20345","OBERZISSEN","2011","56651",7.199295,50.453292,2
"20346","OBERZISSEN","2012","56651",7.199295,50.453292,1
"20347","OBERZISSEN","2013","56651",7.199295,50.453292,1
"20348","OBERZISSEN","2014","56651",7.199295,50.453292,2
"20349","OBERZISSEN","2015","56651",7.199295,50.453292,2
"20350","OBERZISSEN","2016","56651",7.199295,50.453292,3
"20351","OBHAUSEN","2011","06268",11.65471,51.39138,1
"20352","OBHAUSEN","2013","06268",11.65471,51.39138,1
"20353","OBHAUSEN","2015","06268",11.65471,51.39138,2
"20354","OBHAUSEN","2016","06268",11.65471,51.39138,3
"20355","OBING","2009","83119",12.407264,48.000748,8
"20356","OBING","2010","83119",12.407264,48.000748,4
"20357","OBING","2011","83119",12.407264,48.000748,7
"20358","OBING","2012","83119",12.407264,48.000748,4
"20359","OBING","2013","83119",12.407264,48.000748,4
"20360","OBING","2014","83119",12.407264,48.000748,2
"20361","OBING","2015","83119",12.407264,48.000748,4
"20362","OBING","2016","83119",12.407264,48.000748,5
"20363","OBRIGHEIM","2009","74847",9.089945,49.353176,7
"20364","OBRIGHEIM","2010","74847",9.089945,49.353176,5
"20365","OBRIGHEIM","2011","74847",9.089945,49.353176,3
"20366","OBRIGHEIM","2012","74847",9.089945,49.353176,4
"20367","OBRIGHEIM","2013","74847",9.089945,49.353176,7
"20368","OBRIGHEIM","2014","74847",9.089945,49.353176,6
"20369","OBRIGHEIM","2015","74847",9.089945,49.353176,5
"20370","OBRIGHEIM","2016","74847",9.089945,49.353176,3
"20371","OCHTENDUNG","2009","56299",7.39081,50.349297,7
"20372","OCHTENDUNG","2010","56299",7.39081,50.349297,10
"20373","OCHTENDUNG","2011","56299",7.39081,50.349297,7
"20374","OCHTENDUNG","2012","56299",7.39081,50.349297,7
"20375","OCHTENDUNG","2013","56299",7.39081,50.349297,13
"20376","OCHTENDUNG","2014","56299",7.39081,50.349297,4
"20377","OCHTENDUNG","2015","56299",7.39081,50.349297,5
"20378","OCHTENDUNG","2016","56299",7.39081,50.349297,9
"20379","OCHTERSUM","2010","26489",7.525081,53.604942,2
"20380","OCHTERSUM","2011","26489",7.525081,53.604942,1
"20381","OCHTERSUM","2013","26489",7.525081,53.604942,2
"20382","OCHTERSUM","2014","26489",7.525081,53.604942,1
"20383","OCHTERSUM","2015","26489",7.525081,53.604942,2
"20384","OCHTERSUM","2016","26489",7.525081,53.604942,3
"20385","OCKENFELS","2009","53545",7.273141,50.576799,2
"20386","OCKENFELS","2010","53545",7.273141,50.576799,1
"20387","OCKENFELS","2015","53545",7.273141,50.576799,1
"20388","OCKENFELS","2016","53545",7.273141,50.576799,1
"20389","OCKENHEIM","2009","55437",7.972373,49.942405,2
"20390","OCKENHEIM","2010","55437",7.972373,49.942405,2
"20391","OCKENHEIM","2011","55437",7.972373,49.942405,1
"20392","OCKENHEIM","2012","55437",7.972373,49.942405,1
"20393","OCKENHEIM","2013","55437",7.972373,49.942405,1
"20394","OCKENHEIM","2014","55437",7.972373,49.942405,1
"20395","OCKENHEIM","2015","55437",7.972373,49.942405,1
"20396","OCKENHEIM","2016","55437",7.972373,49.942405,3
"20397","OCKFEN","2011","54441",6.585245,49.624189,1
"20398","ODELZHAUSEN","2009","85235",11.198784,48.308784,1
"20399","ODELZHAUSEN","2010","85235",11.198784,48.308784,4
"20400","ODELZHAUSEN","2011","85235",11.198784,48.308784,2
"20401","ODELZHAUSEN","2012","85235",11.198784,48.308784,5
"20402","ODELZHAUSEN","2013","85235",11.198784,48.308784,7
"20403","ODELZHAUSEN","2014","85235",11.198784,48.308784,5
"20404","ODELZHAUSEN","2015","85235",11.198784,48.308784,6
"20405","ODELZHAUSEN","2016","85235",11.198784,48.308784,5
"20406","ODENBACH","2009","67748",7.650783,49.685129,1
"20407","ODENTHAL","2009","51519",7.116919,51.032576,20
"20408","ODENTHAL","2010","51519",7.116919,51.032576,10
"20409","ODENTHAL","2011","51519",7.116919,51.032576,21
"20410","ODENTHAL","2012","51519",7.116919,51.032576,21
"20411","ODENTHAL","2013","51519",7.116919,51.032576,18
"20412","ODENTHAL","2014","51519",7.116919,51.032576,13
"20413","ODENTHAL","2015","51519",7.116919,51.032576,14
"20414","ODENTHAL","2016","51519",7.116919,51.032576,19
"20415","ODERAUE","2009","16259",14.162889,52.765114,2
"20416","ODERAUE","2011","16259",14.162889,52.765114,2
"20417","ODERAUE","2012","16259",14.162889,52.765114,3
"20418","ODERAUE","2014","16259",14.162889,52.765114,2
"20419","ODERNHEIM AM GLAN","2009","55571",7.705568,49.765576,2
"20420","ODERNHEIM AM GLAN","2010","55571",7.705568,49.765576,1
"20421","ODERNHEIM AM GLAN","2011","55571",7.705568,49.765576,2
"20422","ODERNHEIM AM GLAN","2012","55571",7.705568,49.765576,1
"20423","ODERNHEIM AM GLAN","2014","55571",7.705568,49.765576,1
"20424","ODERNHEIM AM GLAN","2015","55571",7.705568,49.765576,1
"20425","ODERNHEIM AM GLAN","2016","55571",7.705568,49.765576,1
"20426","ODERWITZ","2009","02791",14.731983,50.949642,5
"20427","ODERWITZ","2010","02791",14.731983,50.949642,5
"20428","ODERWITZ","2011","02791",14.731983,50.949642,3
"20429","ODERWITZ","2012","02791",14.731983,50.949642,3
"20430","ODERWITZ","2013","02791",14.731983,50.949642,6
"20431","ODERWITZ","2014","02791",14.731983,50.949642,9
"20432","ODERWITZ","2015","02791",14.731983,50.949642,8
"20433","ODERWITZ","2016","02791",14.731983,50.949642,6
"20434","OEDERAN","2009","09569",13.166415,50.861806,6
"20435","OEDERAN","2010","09569",13.166415,50.861806,8
"20436","OEDERAN","2011","09569",13.166415,50.861806,7
"20437","OEDERAN","2012","09569",13.166415,50.861806,9
"20438","OEDERAN","2013","09569",13.166415,50.861806,5
"20439","OEDERAN","2014","09569",13.166415,50.861806,3
"20440","OEDERAN","2015","09569",13.166415,50.861806,3
"20441","OEDERAN","2016","09569",13.166415,50.861806,6
